,Team1,Team2,WL,delta_Win_Percentage,delta_Score_Margin
142613,1189,1423,False,-0.3,-0.3
142614,1407,1426,False,-0.447,-0.447
142615,1434,1454,True,0.219,0.219
142616,1340,1451,False,-0.363,-0.363
142617,1227,1453,False,-0.529,-0.529
142618,1158,1456,False,-0.088,-0.088
142619,1219,1457,False,-0.047,-0.047
142620,1154,1459,False,-0.192,-0.192
142621,1156,1460,False,-0.373,-0.373
142622,1145,1264,True,0.005,0.005
142623,1173,1203,True,0.084,0.084
142624,1191,1229,True,0.179,0.179
142625,1193,1310,True,0.375,0.375
142626,1107,1263,False,0.475,0.475
142627,1233,1284,False,-0.106,-0.106
142628,1346,1373,False,-0.336,-0.336
142629,1105,1106,True,-0.057,-0.057
142630,1108,1290,True,0.235,0.235
142631,1111,1117,True,-0.02,-0.02
142632,1112,1450,True,0.491,0.491
142633,1120,1246,True,-0.41,-0.41
142634,1123,1275,True,0.206,0.206
142635,1124,1403,True,0.043,0.043
142636,1122,1125,False,-0.148,-0.148
142637,1132,1185,True,-0.045,-0.045
142638,1138,1141,True,0.093,0.093
142639,1139,1385,True,0.451,0.451
142640,1142,1253,True,-0.277,-0.277
142641,1144,1149,False,0.111,0.111
142642,1151,1190,True,0.188,0.188
142643,1154,1202,True,-0.275,-0.275
142644,1155,1274,True,-0.233,-0.233
142645,1156,1297,True,-0.017,-0.017
142646,1157,1219,True,-0.066,-0.066
142647,1137,1159,False,0.138,0.138
142648,1162,1165,True,0.322,0.322
142649,1126,1164,False,0.159,0.159
142650,1167,1370,True,0.295,0.295
142651,1172,1269,True,0.175,0.175
142652,1182,1382,True,-0.249,-0.249
142653,1183,1287,True,-0.193,-0.193
142654,1186,1319,True,0.393,0.393
142655,1184,1188,False,0.253,0.253
142656,1158,1189,False,0.066,0.066
142657,1194,1256,True,-0.474,-0.474
142658,1195,1367,True,0.302,0.302
142659,1196,1279,True,-0.049,-0.049
142660,1197,1288,True,-0.045,-0.045
142661,1201,1363,True,0.505,0.505
142662,1204,1419,True,-0.167,-0.167
142663,1211,1360,True,0.505,0.505
142664,1212,1341,True,-0.083,-0.083
142665,1213,1430,True,0.46,0.46
142666,1214,1299,True,0.344,0.344
142667,1217,1224,True,0.096,0.096
142668,1168,1218,False,-0.547,-0.547
142669,1223,1309,True,0.189,0.189
142670,1226,1340,True,0.104,0.104
142671,1230,1368,True,0.237,0.237
142672,1231,1278,True,0.523,0.523
142673,1235,1243,True,0.141,0.141
142674,1236,1303,True,0.158,0.158
142675,1176,1237,False,0.129,0.129
142676,1239,1252,True,0.106,0.106
142677,1240,1404,True,-0.341,-0.341
142678,1220,1241,False,0.074,0.074
142679,1242,1395,True,0.515,0.515
142680,1245,1325,True,-0.064,-0.064
142681,1249,1322,True,0.061,0.061
142682,1221,1250,False,-0.092,-0.092
142683,1136,1254,False,-0.283,-0.283
142684,1258,1365,True,0.1,0.1
142685,1260,1320,True,-0.184,-0.184
142686,1116,1261,False,-0.076,-0.076
142687,1262,1420,True,0.138,0.138
142688,1267,1349,True,0.182,0.182
142689,1268,1326,True,0.144,0.144
142690,1270,1358,True,-0.248,-0.248
142691,1272,1378,True,0.317,0.317
142692,1273,1459,True,0.115,0.115
142693,1133,1283,False,-0.258,-0.258
142694,1285,1315,True,0.138,0.138
142695,1291,1384,True,0.01,0.01
142696,1292,1330,True,0.081,0.081
142697,1286,1294,False,0.157,0.157
142698,1295,1355,True,-0.193,-0.193
142699,1248,1298,False,-0.363,-0.363
142700,1228,1304,False,-0.03,-0.03
142701,1152,1308,False,-0.643,-0.643
142702,1312,1391,True,0.266,0.266
142703,1300,1313,False,-0.139,-0.139
142704,1301,1314,False,-0.339,-0.339
142705,1244,1316,False,-0.323,-0.323
142706,1174,1318,False,-0.298,-0.298
142707,1181,1323,False,0.041,0.041
142708,1178,1324,False,-0.173,-0.173
142709,1328,1452,True,0.016,0.016
142710,1331,1442,True,0.122,0.122
142711,1321,1336,False,0.125,0.125
142712,1337,1362,True,0.084,0.084
142713,1130,1338,False,-0.426,-0.426
142714,1140,1339,False,0.333,0.333
142715,1342,1347,True,-0.197,-0.197
142716,1247,1348,False,-0.264,-0.264
142717,1192,1352,False,0.235,0.235
142718,1175,1354,False,-0.381,-0.381
142719,1359,1441,True,-0.046,-0.046
142720,1129,1361,False,-0.119,-0.119
142721,1271,1366,False,-0.193,-0.193
142722,1344,1371,False,-0.061,-0.061
142723,1101,1372,False,-0.488,-0.488
142724,1375,1426,True,-0.301,-0.301
142725,1281,1376,False,-0.419,-0.419
142726,1198,1379,False,0.108,0.108
142727,1115,1380,False,-0.371,-0.371
142728,1225,1381,False,0.47,0.47
142729,1357,1383,False,-0.052,-0.052
142730,1200,1386,False,-0.242,-0.242
142731,1306,1392,False,-0.214,-0.214
142732,1393,1448,True,0.239,0.239
142733,1311,1394,False,-0.509,-0.509
142734,1153,1396,False,0.032,0.032
142735,1280,1397,False,0.011,0.011
142736,1293,1398,False,-0.126,-0.126
142737,1369,1399,False,-0.496,-0.496
142738,1329,1400,False,-0.25,-0.25
142739,1208,1401,False,-0.171,-0.171
142740,1103,1405,False,0.242,0.242
142741,1180,1406,False,-0.4,-0.4
142742,1402,1407,False,0.207,0.207
142743,1282,1410,False,0.136,0.136
142744,1238,1411,False,-0.032,-0.032
142745,1150,1412,False,-0.382,-0.382
142746,1364,1414,False,-0.152,-0.152
142747,1169,1415,False,-0.101,-0.101
142748,1187,1416,False,-0.025,-0.025
142749,1209,1418,False,-0.017,-0.017
142750,1205,1421,False,-0.178,-0.178
142751,1423,1456,True,0.146,0.146
142752,1102,1424,False,-0.116,-0.116
142753,1427,1431,True,-0.43,-0.43
142754,1161,1429,False,0.017,0.017
142755,1350,1433,False,-0.206,-0.206
142756,1434,1453,True,0.164,0.164
142757,1104,1435,False,-0.031,-0.031
142758,1216,1436,False,-0.325,-0.325
142759,1207,1437,False,-0.398,-0.398
142760,1210,1439,False,0.0,0.0
142761,1317,1443,False,-0.167,-0.167
142762,1296,1444,False,0.219,0.219
142763,1148,1447,False,-0.539,-0.539
142764,1113,1449,False,-0.094,-0.094
142765,1170,1451,False,-0.328,-0.328
142766,1227,1454,False,-0.474,-0.474
142767,1251,1457,False,-0.345,-0.345
142768,1460,1464,True,0.306,0.306
142769,1307,1461,False,0.131,0.131
142770,1266,1462,False,-0.238,-0.238
142771,1135,1463,False,-0.519,-0.519
142772,1110,1119,False,-0.194,-0.194
142773,1145,1346,True,0.124,0.124
142774,1160,1332,True,-0.162,-0.162
142775,1163,1222,True,-0.004,-0.004
142776,1166,1177,True,0.273,0.273
142777,1199,1438,True,-0.194,-0.194
142778,1206,1387,True,0.0,0.0
142779,1234,1276,True,0.041,0.041
142780,1264,1310,True,0.2,0.2
142781,1233,1351,False,0.294,0.294
142782,1179,1356,False,-0.488,-0.488
142783,1374,1408,True,0.48,0.48
142784,1265,1389,False,-0.234,-0.234
142785,1422,1440,True,0.157,0.157
142786,1333,1428,False,-0.158,-0.158
142787,1232,1455,False,-0.29,-0.29
142788,1277,1458,False,0.228,0.228
142789,1107,1127,True,0.475,0.475
142790,1108,1115,True,0.222,0.222
142791,1114,1117,False,0.561,0.561
142792,1126,1288,True,0.133,0.133
142793,1131,1259,True,0.248,0.248
142794,1156,1227,True,0.126,0.126
142795,1164,1197,True,0.019,0.019
142796,1214,1300,True,0.322,0.322
142797,1235,1328,True,-0.125,-0.125
142798,1238,1341,True,0.305,0.305
142799,1262,1436,True,-0.249,-0.249
142800,1284,1373,True,0.158,0.158
142801,1263,1306,False,-0.319,-0.319
142802,1299,1313,False,-0.161,-0.161
142803,1345,1353,True,0.571,0.571
142804,1271,1354,False,-0.258,-0.258
142805,1311,1358,False,-0.259,-0.259
142806,1175,1366,False,-0.316,-0.316
142807,1249,1368,False,-0.054,-0.054
142808,1309,1372,False,-0.562,-0.562
142809,1290,1380,False,-0.384,-0.384
142810,1216,1392,False,-0.519,-0.519
142811,1181,1393,False,0.103,0.103
142812,1395,1403,False,-0.249,-0.249
142813,1212,1411,False,-0.42,-0.42
142814,1434,1464,True,0.5,0.5
142815,1178,1460,False,-0.123,-0.123
142816,1101,1270,True,0.064,0.064
142817,1103,1185,True,0.275,0.275
142818,1104,1120,False,0.208,0.208
142819,1138,1275,True,0.201,0.201
142820,1163,1408,True,0.353,0.353
142821,1173,1382,True,0.048,0.048
142822,1191,1260,True,0.275,0.275
142823,1196,1280,True,0.124,0.124
142824,1207,1462,True,-0.389,-0.389
142825,1204,1209,False,-0.086,-0.086
142826,1146,1223,False,-0.198,-0.198
142827,1228,1231,False,-0.34,-0.34
142828,1123,1245,False,0.0,0.0
142829,1251,1255,True,0.112,0.112
142830,1268,1321,True,0.125,0.125
142831,1141,1296,False,-0.103,-0.103
142832,1297,1324,True,-0.406,-0.406
142833,1301,1338,True,-0.16,-0.16
142834,1325,1444,True,0.278,0.278
142835,1242,1329,False,0.504,0.504
142836,1139,1344,False,-0.02,-0.02
142837,1201,1361,False,0.0,0.0
142838,1222,1374,False,-0.123,-0.123
142839,1279,1376,False,-0.117,-0.117
142840,1193,1389,False,0.127,0.127
142841,1322,1394,False,-0.559,-0.559
142842,1261,1401,False,-0.189,-0.189
142843,1132,1405,False,-0.078,-0.078
142844,1187,1409,False,-0.27,-0.27
142845,1424,1429,True,0.033,0.033
142846,1155,1438,False,-0.24,-0.24
142847,1152,1453,False,-0.602,-0.602
142848,1110,1248,True,0.187,0.187
142849,1124,1243,True,0.141,0.141
142850,1129,1363,True,0.386,0.386
142851,1137,1259,True,0.252,0.252
142852,1149,1342,True,-0.064,-0.064
142853,1131,1159,False,0.134,0.134
142854,1102,1161,False,-0.1,-0.1
142855,1177,1266,True,-0.316,-0.316
142856,1200,1206,True,0.208,0.208
142857,1208,1281,True,0.271,0.271
142858,1219,1421,True,-0.002,-0.002
142859,1119,1221,False,0.157,0.157
142860,1175,1224,False,-0.166,-0.166
142861,1133,1229,False,-0.419,-0.419
142862,1253,1364,True,-0.004,-0.004
142863,1199,1257,False,-0.148,-0.148
142864,1130,1274,False,-0.562,-0.562
142865,1276,1278,True,0.378,0.378
142866,1179,1283,False,-0.187,-0.187
142867,1250,1298,False,-0.047,-0.047
142868,1277,1304,False,0.382,0.382
142869,1305,1461,True,0.167,0.167
142870,1314,1448,True,0.469,0.469
142871,1323,1439,True,0.08,0.08
142872,1144,1347,False,-0.15,-0.15
142873,1232,1356,False,-0.236,-0.236
142874,1377,1442,True,0.108,0.108
142875,1335,1386,False,-0.424,-0.424
142876,1172,1387,False,0.269,0.269
142877,1247,1396,False,-0.389,-0.389
142878,1400,1452,True,-0.14,-0.14
142879,1168,1414,False,-0.433,-0.433
142880,1378,1416,False,-0.158,-0.158
142881,1333,1417,False,0.131,0.131
142882,1182,1433,False,-0.222,-0.222
142883,1397,1435,False,-0.153,-0.153
142884,1371,1437,False,-0.095,-0.095
142885,1160,1449,False,0.093,0.093
142886,1320,1455,False,-0.106,-0.106
142887,1205,1457,False,-0.223,-0.223
142888,1111,1209,True,-0.21,-0.21
142889,1112,1390,True,0.275,0.275
142890,1114,1402,True,0.423,0.423
142891,1122,1188,True,0.271,0.271
142892,1125,1404,True,0.085,0.085
142893,1140,1258,True,0.255,0.255
142894,1113,1143,False,-0.228,-0.228
142895,1150,1267,True,-0.091,-0.091
142896,1151,1422,True,0.465,0.465
142897,1153,1272,True,0.129,0.129
142898,1154,1441,True,-0.192,-0.192
142899,1158,1406,True,-0.067,-0.067
142900,1167,1410,True,0.539,0.539
142901,1142,1169,False,0.0,0.0
142902,1184,1240,True,0.26,0.26
142903,1190,1273,True,0.108,0.108
142904,1192,1254,True,0.032,0.032
142905,1195,1244,True,0.242,0.242
142906,1198,1427,True,0.234,0.234
142907,1152,1213,False,-0.759,-0.759
142908,1216,1420,True,0.062,0.062
142909,1220,1318,True,0.188,0.188
142910,1225,1285,True,-0.008,-0.008
142911,1234,1353,True,0.483,0.483
142912,1236,1295,True,0.129,0.129
142913,1180,1241,False,-0.445,-0.445
142914,1116,1246,False,-0.265,-0.265
142915,1252,1391,True,0.056,0.056
142916,1264,1284,True,-0.375,-0.375
142917,1186,1286,False,0.067,0.067
142918,1287,1399,True,-0.021,-0.021
142919,1292,1317,True,0.377,0.377
142920,1183,1293,False,-0.124,-0.124
142921,1294,1381,True,0.133,0.133
142922,1176,1303,False,-0.036,-0.036
142923,1262,1306,False,-0.229,-0.229
142924,1308,1370,True,0.248,0.248
142925,1239,1312,False,-0.104,-0.104
142926,1315,1319,True,0.376,0.376
142927,1316,1367,True,0.383,0.383
142928,1330,1443,True,0.129,0.129
142929,1332,1425,True,0.182,0.182
142930,1334,1339,True,-0.124,-0.124
142931,1337,1360,True,0.291,0.291
142932,1326,1345,False,-0.159,-0.159
142933,1148,1352,False,-0.175,-0.175
142934,1331,1355,False,-0.36,-0.36
142935,1291,1357,False,0.024,0.024
142936,1362,1365,True,0.15,0.15
142937,1351,1373,False,-0.242,-0.242
142938,1136,1384,False,-0.181,-0.181
142939,1211,1388,False,-0.058,-0.058
142940,1349,1412,False,-0.473,-0.473
142941,1413,1415,True,-0.066,-0.066
142942,1375,1418,False,-0.13,-0.13
142943,1407,1419,False,-0.34,-0.34
142944,1174,1423,False,-0.534,-0.534
142945,1117,1426,False,-0.378,-0.378
142946,1428,1450,True,0.491,0.491
142947,1282,1430,False,-0.012,-0.012
142948,1194,1431,False,-0.337,-0.337
142949,1127,1436,False,-0.339,-0.339
142950,1359,1440,False,0.165,0.165
142951,1383,1447,False,-0.225,-0.225
142952,1189,1456,False,-0.154,-0.154
142953,1336,1458,False,-0.125,-0.125
142954,1145,1310,True,0.205,0.205
142955,1193,1265,True,0.361,0.361
142956,1203,1348,True,0.166,0.166
142957,1233,1389,True,0.221,0.221
142958,1227,1297,False,-0.143,-0.143
142959,1107,1392,False,-0.058,-0.058
142960,1434,1460,False,0.194,0.194
142961,1103,1275,True,0.383,0.383
142962,1105,1108,False,-0.107,-0.107
142963,1114,1426,True,0.183,0.183
142964,1115,1341,True,0.016,0.016
142965,1123,1185,True,0.098,0.098
142966,1125,1398,True,-0.01,-0.01
142967,1129,1461,True,0.2,0.2
142968,1131,1137,False,-0.004,-0.004
142969,1141,1325,True,-0.162,-0.162
142970,1142,1168,True,0.0,0.0
142971,1112,1143,False,0.061,0.061
142972,1146,1311,True,-0.008,-0.008
142973,1150,1443,True,-0.076,-0.076
142974,1149,1157,False,-0.355,-0.355
142975,1158,1174,True,0.3,0.3
142976,1160,1450,True,0.389,0.389
142977,1162,1165,True,0.322,0.322
142978,1163,1207,True,0.251,0.251
142979,1139,1166,False,0.114,0.114
142980,1171,1217,True,-0.096,-0.096
142981,1181,1301,True,0.212,0.212
142982,1182,1206,True,0.14,0.14
142983,1122,1183,False,0.092,0.092
142984,1154,1190,False,-0.415,-0.415
142985,1194,1427,True,0.093,0.093
142986,1120,1196,False,-0.221,-0.221
142987,1198,1431,True,-0.196,-0.196
142988,1102,1201,False,-0.319,-0.319
142989,1202,1459,True,0.083,0.083
142990,1116,1208,False,-0.094,-0.094
142991,1211,1334,True,0.55,0.55
142992,1213,1282,True,0.472,0.472
142993,1214,1366,True,0.184,0.184
142994,1218,1413,True,0.512,0.512
142995,1220,1456,True,0.098,0.098
142996,1223,1249,True,0.179,0.179
142997,1226,1451,True,-0.259,-0.259
142998,1228,1278,True,0.183,0.183
142999,1229,1320,True,-0.088,-0.088
143000,1101,1230,False,-0.227,-0.227
143001,1231,1321,True,0.156,0.156
143002,1235,1395,True,0.292,0.292
143003,1236,1237,False,0.323,0.323
143004,1212,1238,False,-0.388,-0.388
143005,1239,1367,True,0.179,0.179
143006,1240,1287,True,-0.379,-0.379
143007,1189,1241,False,-0.178,-0.178
143008,1242,1400,True,0.254,0.254
143009,1243,1329,True,0.14,0.14
143010,1132,1245,False,-0.143,-0.143
143011,1246,1435,True,0.171,0.171
143012,1219,1251,False,0.298,0.298
143013,1195,1252,False,0.229,0.229
143014,1256,1379,True,0.441,0.441
143015,1210,1257,False,-0.166,-0.166
143016,1258,1360,True,0.157,0.157
143017,1179,1260,False,-0.252,-0.252
143018,1104,1261,False,-0.013,-0.013
143019,1266,1385,True,0.38,0.38
143020,1267,1330,True,-0.114,-0.114
143021,1270,1322,True,0.061,0.061
143022,1126,1271,False,0.11,0.11
143023,1274,1448,True,0.426,0.426
143024,1276,1304,True,0.165,0.165
143025,1268,1277,False,-0.103,-0.103
143026,1279,1280,False,0.173,0.173
143027,1186,1285,False,-0.121,-0.121
143028,1225,1286,False,0.18,0.18
143029,1192,1291,False,0.124,0.124
143030,1292,1349,True,0.377,0.377
143031,1188,1293,False,-0.303,-0.303
143032,1294,1319,True,0.169,0.169
143033,1295,1442,True,0.289,0.289
143034,1296,1405,True,0.07,0.07
143035,1303,1331,True,0.138,0.138
143036,1305,1424,True,0.051,0.051
143037,1307,1363,True,0.317,0.317
143038,1167,1308,False,0.047,0.047
143039,1313,1354,True,-0.064,-0.064
143040,1315,1381,True,0.34,0.34
143041,1312,1316,False,-0.1,-0.1
143042,1130,1323,False,-0.437,-0.437
143043,1324,1453,True,0.02,0.02
143044,1124,1328,False,-0.125,-0.125
143045,1332,1417,True,0.349,0.349
143046,1140,1337,False,0.121,0.121
143047,1199,1338,False,-0.051,-0.051
143048,1170,1340,False,0.035,0.035
143049,1344,1437,True,-0.156,-0.156
143050,1205,1347,False,-0.016,-0.016
143051,1136,1352,False,-0.08,-0.08
143052,1355,1377,True,0.374,0.374
143053,1357,1447,True,-0.277,-0.277
143054,1361,1429,True,0.236,0.236
143055,1169,1364,False,-0.281,-0.281
143056,1369,1404,True,-0.437,-0.437
143057,1370,1410,True,0.244,0.244
143058,1358,1372,False,-0.304,-0.304
143059,1222,1378,False,0.468,0.468
143060,1106,1380,False,-0.199,-0.199
143061,1254,1383,False,0.064,0.064
143062,1148,1384,False,-0.276,-0.276
143063,1247,1386,False,-0.527,-0.527
143064,1269,1387,False,0.094,0.094
143065,1339,1388,False,-0.484,-0.484
143066,1113,1390,False,-0.014,-0.014
143067,1244,1391,False,0.043,0.043
143068,1309,1394,False,-0.508,-0.508
143069,1374,1396,False,0.177,0.177
143070,1376,1397,False,0.301,0.301
143071,1184,1399,False,-0.14,-0.14
143072,1281,1401,False,-0.442,-0.442
143073,1117,1402,False,-0.138,-0.138
143074,1318,1406,False,-0.069,-0.069
143075,1290,1411,False,-0.334,-0.334
143076,1317,1412,False,-0.473,-0.473
143077,1253,1415,False,0.176,0.176
143078,1407,1418,False,-0.276,-0.276
143079,1375,1419,False,-0.194,-0.194
143080,1342,1421,False,-0.359,-0.359
143081,1359,1422,False,0.008,0.008
143082,1180,1423,False,-0.567,-0.567
143083,1152,1430,False,-0.299,-0.299
143084,1382,1433,False,0.027,0.027
143085,1393,1438,False,-0.194,-0.194
143086,1273,1441,False,0.115,0.115
143087,1138,1444,False,0.209,0.209
143088,1403,1452,False,-0.152,-0.152
143089,1178,1454,False,-0.098,-0.098
143090,1133,1455,False,-0.613,-0.613
143091,1255,1457,False,-0.457,-0.457
143092,1371,1462,False,-0.086,-0.086
143093,1135,1463,False,-0.519,-0.519
143094,1127,1262,True,-0.09,-0.09
143095,1153,1408,True,0.335,0.335
143096,1159,1221,True,-0.01,-0.01
143097,1173,1200,True,0.229,0.229
143098,1187,1272,True,-0.184,-0.184
143099,1193,1233,True,-0.094,-0.094
143100,1191,1232,False,0.275,0.275
143101,1234,1345,True,-0.088,-0.088
143102,1265,1284,False,-0.561,-0.561
143103,1216,1306,False,-0.305,-0.305
143104,1314,1439,True,0.248,0.248
143105,1333,1425,True,-0.036,-0.036
143106,1346,1351,False,-0.094,-0.094
143107,1283,1356,False,-0.301,-0.301
143108,1145,1373,False,-0.212,-0.212
143109,1409,1416,True,0.245,0.245
143110,1428,1449,True,0.195,0.195
143111,1297,1434,False,-0.55,-0.55
143112,1420,1436,False,-0.387,-0.387
143113,1227,1460,False,-0.499,-0.499
143114,1156,1464,False,-0.067,-0.067
143115,1106,1108,False,-0.05,-0.05
143116,1137,1248,True,0.352,0.352
143117,1172,1350,True,0.113,0.113
143118,1175,1299,True,-0.156,-0.156
143119,1202,1440,True,0.294,0.294
143120,1111,1204,False,-0.124,-0.124
143121,1126,1224,False,0.067,0.067
143122,1235,1242,True,-0.223,-0.223
143123,1230,1270,False,0.291,0.291
143124,1181,1274,False,-0.084,-0.084
143125,1290,1341,True,0.003,0.003
143126,1146,1309,False,-0.009,-0.009
143127,1313,1366,True,0.001,0.001
143128,1311,1322,False,0.05,0.05
143129,1324,1454,True,0.075,0.075
143130,1326,1336,True,0.106,0.106
143131,1214,1354,False,0.119,0.119
143132,1101,1358,False,-0.184,-0.184
143133,1249,1372,False,-0.552,-0.552
143134,1105,1380,False,-0.256,-0.256
143135,1263,1392,False,-0.533,-0.533
143136,1115,1411,False,-0.321,-0.321
143137,1438,1448,True,0.433,0.433
143138,1178,1453,False,-0.153,-0.153
143139,1103,1296,True,0.172,0.172
143140,1104,1397,True,0.122,0.122
143141,1132,1444,True,0.071,0.071
143142,1123,1138,False,0.005,0.005
143143,1141,1275,True,0.108,0.108
143144,1182,1247,True,0.217,0.217
143145,1130,1199,False,-0.375,-0.375
143146,1166,1207,False,0.108,0.108
143147,1179,1229,False,-0.348,-0.348
143148,1185,1245,False,-0.098,-0.098
143149,1208,1261,False,0.018,0.018
143150,1272,1416,True,0.159,0.159
143151,1325,1405,True,0.129,0.129
143152,1328,1403,True,0.168,0.168
143153,1305,1361,False,-0.152,-0.152
143154,1310,1373,False,-0.417,-0.417
143155,1375,1407,True,0.146,0.146
143156,1280,1376,False,-0.29,-0.29
143157,1368,1394,False,-0.444,-0.444
143158,1395,1400,False,-0.261,-0.261
143159,1196,1435,False,-0.018,-0.018
143160,1243,1452,False,-0.25,-0.25
143161,1231,1458,False,0.156,0.156
143162,1344,1462,False,-0.147,-0.147
143163,1107,1262,True,0.385,0.385
143164,1110,1298,True,-0.176,-0.176
143165,1116,1401,True,-0.265,-0.265
143166,1124,1329,True,0.281,0.281
143167,1127,1420,True,0.048,0.048
143168,1119,1131,False,0.033,0.033
143169,1139,1177,True,0.387,0.387
143170,1155,1338,True,-0.097,-0.097
143171,1157,1421,True,-0.068,-0.068
143172,1160,1390,True,0.173,0.173
143173,1161,1363,True,0.286,0.286
143174,1164,1299,True,-0.082,-0.082
143175,1173,1387,True,0.437,0.437
143176,1175,1300,True,-0.178,-0.178
143177,1187,1396,True,-0.281,-0.281
143178,1201,1461,True,0.319,0.319
143179,1210,1301,True,0.091,0.091
143180,1144,1219,False,-0.31,-0.31
143181,1222,1409,True,0.065,0.065
143182,1232,1283,True,0.065,0.065
143183,1195,1239,False,0.123,0.123
143184,1244,1367,True,0.06,0.06
143185,1246,1281,True,0.442,0.442
143186,1159,1250,False,-0.102,-0.102
143187,1205,1251,False,0.122,0.122
143188,1252,1312,True,-0.21,-0.21
143189,1257,1439,True,0.166,0.166
143190,1221,1259,False,0.124,0.124
143191,1216,1263,False,0.014,0.014
143192,1266,1391,True,0.339,0.339
143193,1276,1353,True,0.442,0.442
143194,1120,1279,False,-0.27,-0.27
143195,1122,1287,False,-0.101,-0.101
143196,1184,1293,False,-0.05,-0.05
143197,1102,1307,False,-0.131,-0.131
143198,1133,1320,False,-0.507,-0.507
143199,1278,1345,False,-0.507,-0.507
143200,1255,1347,False,-0.25,-0.25
143201,1200,1348,False,0.021,0.021
143202,1371,1385,True,0.532,0.532
143203,1378,1408,True,-0.111,-0.111
143204,1269,1386,False,-0.356,-0.356
143205,1168,1413,False,-0.035,-0.035
143206,1169,1414,False,-0.433,-0.433
143207,1129,1424,False,0.084,0.084
143208,1143,1428,False,-0.061,-0.061
143209,1306,1436,False,-0.02,-0.02
143210,1260,1455,False,-0.29,-0.29
143211,1149,1457,False,-0.468,-0.468
143212,1111,1407,True,0.049,0.049
143213,1113,1333,True,-0.131,-0.131
143214,1114,1204,True,0.457,0.457
143215,1117,1209,True,-0.19,-0.19
143216,1125,1240,True,0.426,0.426
143217,1140,1258,True,0.255,0.255
143218,1136,1148,False,0.095,0.095
143219,1150,1198,True,0.057,0.057
143220,1153,1163,True,-0.018,-0.018
143221,1158,1318,True,0.002,0.002
143222,1170,1225,True,-0.199,-0.199
143223,1176,1377,True,0.116,0.116
143224,1183,1404,True,-0.155,-0.155
143225,1186,1340,True,0.121,0.121
143226,1191,1356,True,0.039,0.039
143227,1192,1384,True,0.134,0.134
143228,1202,1441,True,0.083,0.083
143229,1211,1365,True,0.448,0.448
143230,1167,1213,False,-0.069,-0.069
143231,1189,1220,False,-0.252,-0.252
143232,1226,1381,True,0.34,0.34
143233,1236,1331,True,0.296,0.296
143234,1253,1364,True,-0.004,-0.004
143235,1254,1357,True,0.116,0.116
143236,1256,1427,True,0.567,0.567
143237,1267,1292,True,-0.195,-0.195
143238,1234,1268,False,-0.073,-0.073
143239,1273,1440,True,0.326,0.326
143240,1277,1321,True,0.228,0.228
143241,1284,1346,True,0.494,0.494
143242,1291,1352,True,0.111,0.111
143243,1265,1310,False,0.014,0.014
143244,1228,1326,False,-0.165,-0.165
143245,1194,1330,False,-0.403,-0.403
143246,1112,1332,False,-0.06,-0.06
143247,1337,1360,True,0.291,0.291
143248,1203,1350,False,0.197,0.197
143249,1351,1389,True,-0.073,-0.073
143250,1303,1355,False,-0.222,-0.222
143251,1339,1362,False,-0.128,-0.128
143252,1188,1369,False,0.103,0.103
143253,1370,1430,True,0.096,0.096
143254,1379,1431,True,-0.304,-0.304
143255,1323,1393,False,0.062,0.062
143256,1398,1399,False,0.036,0.036
143257,1180,1406,False,-0.4,-0.4
143258,1142,1415,False,-0.101,-0.101
143259,1402,1418,False,-0.069,-0.069
143260,1419,1426,True,-0.107,-0.107
143261,1154,1422,False,-0.138,-0.138
143262,1241,1423,False,-0.122,-0.122
143263,1425,1450,True,0.369,0.369
143264,1156,1434,False,-0.567,-0.567
143265,1412,1443,False,0.306,0.306
143266,1383,1447,False,-0.225,-0.225
143267,1417,1449,False,-0.094,-0.094
143268,1319,1451,False,-0.635,-0.635
143269,1174,1456,False,-0.388,-0.388
143270,1190,1459,False,0.223,0.223
143271,1227,1464,False,-0.193,-0.193
143272,1162,1171,True,0.322,0.322
143273,1165,1217,True,-0.096,-0.096
143274,1145,1193,False,-0.17,-0.17
143275,1233,1264,True,0.269,0.269
143276,1237,1442,True,0.095,0.095
143277,1178,1297,False,0.233,0.233
143278,1324,1460,True,0.05,0.05
143279,1135,1343,False,-0.519,-0.519
143280,1172,1433,False,-0.093,-0.093
143281,1453,1454,False,0.055,0.055
143282,1335,1463,False,-0.408,-0.408
143283,1101,1249,True,0.064,0.064
143284,1103,1123,True,0.177,0.177
143285,1105,1341,True,0.131,0.131
143286,1107,1216,True,0.461,0.461
143287,1110,1159,True,-0.027,-0.027
143288,1112,1333,True,0.158,0.158
143289,1114,1209,True,0.371,0.371
143290,1115,1212,True,0.099,0.099
143291,1116,1403,True,-0.113,-0.113
143292,1122,1369,True,0.374,0.374
143293,1124,1208,True,0.062,0.062
143294,1126,1197,True,0.178,0.178
143295,1135,1335,True,-0.111,-0.111
143296,1119,1137,False,0.029,0.029
143297,1138,1405,True,0.06,0.06
143298,1140,1337,True,0.121,0.121
143299,1132,1141,False,-0.045,-0.045
143300,1151,1359,True,0.457,0.457
143301,1154,1440,True,0.019,0.019
143302,1144,1157,False,-0.244,-0.244
143303,1162,1217,True,0.226,0.226
143304,1165,1171,True,0.0,0.0
143305,1167,1430,True,0.391,0.391
143306,1173,1247,True,0.514,0.514
143307,1133,1179,False,-0.071,-0.071
143308,1182,1387,True,0.14,0.14
143309,1183,1188,True,0.179,0.179
143310,1170,1186,False,-0.086,-0.086
